"always_benchmark/800000",1120,0.727234,0.739397,ms,,,,,
"not_so_predictable_benchmark/800000",187,3.66993,3.67647,ms,,,,,


"true_sharing_benchmark/1048576",5,137.905,140.625,ms,,,,,
"false_sharing_benchmark/1048576",112,4.76143,4.7433,ms,,,,,
"false_sharing_fix_benchmark/1048576",407,1.72078,1.68919,ms,,,,,


"write_read_benchmark/1048576",747,0.883918,0.878514,ms,,,,,
"write_read_aliased_benchmark/1048576",100,5.36658,5.46875,ms,,,,,
