"always_benchmark/800000",896,0.83555,0.837054,ms,,,,,
"not_so_predictable_benchmark/800000",1120,0.757284,0.753348,ms,,,,,


"true_sharing_benchmark/1048576",16,99.1292,47.8516,ms,,,,,
"false_sharing_benchmark/1048576",264,3.30075,3.01847,ms,,,,,
"false_sharing_fix_benchmark/1048576",407,1.7802,1.72758,ms,,,,,


"write_read_benchmark/1048576",2240,0.313822,0.313895,ms,,,,,
"write_read_aliased_benchmark/1048576",112,5.30732,5.30134,ms,,,,,
